,id,Time,User,Tweet,No of retweet,likes,Country,Tweet source,Verified
18,1623267405756596225,2023-02-08 10:28:03+00:00,Q_endy,Data about to finish and I still can't recharge from my banks @ZenithBank @Gtb,0,1,Nigeria,Twitter for Android,False
19,1623267368318251008,2023-02-08 10:27:54+00:00,Maziokoye,"If you like no use your head we'll when you reach polling booth.

#BREAKING #shettima #ZenithBank https://t.co/0ctqnPSOYX",0,0,Benin City -Nigeria,Twitter for Android,False
20,1623267286906810368,2023-02-08 10:27:34+00:00,christi88120082,"RT @ChideraEgwuonwu: Don't burn any bank,
Don't burn any petrol station, 
Don't burn Government Properties,
Don't attack any bank staff.
Ta…",10,0,,Twitter for iPhone,False
21,1623267219458097155,2023-02-08 10:27:18+00:00,idiokudo1,"@ZenithBankKec @mondayomoaigbe @ZenithBank if you don't speak up, this is what happens. This account is impersonating and will steal sensitive data from your customers.",0,2,,Twitter for Android,False
22,1623266894164725762,2023-02-08 10:26:01+00:00,folsixTG,"RT @Mo_tunez: how rude of @ZenithBank to just completely ignore me,",1,0,Switzerland,Twitter for iPhone,False
23,1623266707174223878,2023-02-08 10:25:16+00:00,mistadm002,@HenshawKate Shut down @ZenithBank  and have a peace of mind.. people have great reviews of standard chartered bank though i haven't used it,0,1,Nigeria,Twitter for Android,False
24,1623266635292237824,2023-02-08 10:24:59+00:00,foundingLAG,"RT @mywaleogunjobi: We are looking for you! Are a smart &amp; highly-creative digital marketing executives? 
Level: Mid
Salary Range: N100,000…",1,0,Lagos,Twitter Web App,False
25,1623266584167870470,2023-02-08 10:24:47+00:00,iamchiomailloh,@ZenithBank @Hadassa58380719 You don't reply your DMs,0,0,,Twitter for Android,False
26,1623266551922130944,2023-02-08 10:24:39+00:00,Lupeboateng,@the_baby_goa_t @Mr_Fola1 @ZenithBank I don even switch ASAP,0,0,,Twitter for Android,False
27,1623266403309563905,2023-02-08 10:24:04+00:00,sirdootvmedia,"Due to my bank network food no sure today 😥

@bod_republic #ZenithBank #CoreDAO",0,2,"Edo, Nigeria",Twitter for Android,False
28,1623266318714642434,2023-02-08 10:23:43+00:00,Abinoblackk,And people are still using @ZenithBank 🤮🤮🤮,0,0,university of Nigeria,Twitter for iPhone,False
29,1623266225705943040,2023-02-08 10:23:21+00:00,AbduljalaalMusa,@irab_x @ZenithBank But bakery? 🤌🏿,0,0,"Zaria, kaduna state.",Twitter for iPhone,False
30,1623266182076809217,2023-02-08 10:23:11+00:00,RenaissanceCle1,"Good morning my fellow Zenith bank customers 

#ZenithBank #rcsnigeria",0,1,"Lagos, Nigeria",Twitter for iPhone,False
31,1623266082029985792,2023-02-08 10:22:47+00:00,reclaimnaija,RT @CLPNigeria: @CLPNigeria and @reclaimnaija we’re training Christian and Muslim leaders on how both Christians and Muslims should conduct…,1,0,,Twitter Web App,False
32,1623266003806298112,2023-02-08 10:22:28+00:00,irab_x,@yazeed_mikail @ZenithBank My boss sir they are tired of Banking,0,0,Bermuda,Twitter for Android,False
33,1623265996436869120,2023-02-08 10:22:27+00:00,rufus124,"@ZenithBank Where this easy transactions for una Zenith bank , is it in Ghana ?",0,1,"Portharcourt,Nigeria",Twitter Web App,False
34,1623265964358881282,2023-02-08 10:22:19+00:00,aeykaey_bamalli,@irab_x @ZenithBank 5 aside pitch should be it 🤝🏽,0,1,Nigeria,Twitter for Android,False
35,1623265944389779456,2023-02-08 10:22:14+00:00,irab_x,@AbduljalaalMusa @ZenithBank They are tired of Banking,0,1,Bermuda,Twitter for Android,False
36,1623265919295229953,2023-02-08 10:22:08+00:00,shiro41661575,Just had to go dust up my @get_carbon account and debit card. The evil that @ZenithBank has done to me is enough.,0,1,SoDoSoPa,Twitter for Android,False
37,1623265860906364928,2023-02-08 10:21:54+00:00,MrOla97993274,"@ZenithBank, no be only you this cashapocalypse happen to o, but una services useless beforehand and your staffs dey steal customer monies. 😡",0,0,Earth,Twitter Web App,False
38,1623265843420225536,2023-02-08 10:21:50+00:00,DjIzzyfynno,"Zenith Bank otilo 😂😂

#ZenithBank 
#BreakingNews https://t.co/zaY8reFFD1",0,1,Akwa ibom state ,Twitter for iPhone,False
39,1623265840320720901,2023-02-08 10:21:49+00:00,evil_spyrit,"“If not that zenith bank closed down with my funds, how much is 1k sub that I cannot do!?”

Somebody that in fact has never seen the banking halls of @ZenithBank 😂 https://t.co/Y1vlBPKbXk",0,0,,Twitter for iPhone,False
40,1623265768891641857,2023-02-08 10:21:32+00:00,AniebueVincent,@cenbank @inecnigeria @ZenithBank pls ur branch around my area is not functioning I need to activate my ussd code pls thanks,0,2,,Twitter for Android,False
41,1623265655276335104,2023-02-08 10:21:05+00:00,PedroDuncan19,@ZenithBank there is a rumour going round that zenith Bank PLC is folding up I need a clearification please,0,1,,Twitter for Android,False
42,1623265645600161794,2023-02-08 10:21:03+00:00,Cryptoaristocr4,"RT @ChideraEgwuonwu: Don't burn any bank,
Don't burn any petrol station, 
Don't burn Government Properties,
Don't attack any bank staff.
Ta…",10,0,,Twitter for Android,False
43,1623265557419118594,2023-02-08 10:20:42+00:00,Mayen_Uyayi,"@cenbank Please do something to alleviate the suffering from standing long hours in bank queues in Afikpo Ebonyi State. The situation is tormenting! As I type right now, @ZenithBank and @FirstBankngr Afikpo branches are not working. Their ATMs are not dispensing cash either.",0,1,,Twitter for Android,False
44,1623265519288692736,2023-02-08 10:20:33+00:00,MrMaxxi1,"@ZenithBank
Amidst all the panic by your customers on the safety of their money, you still don't want to address your worried customers on the issue.
 Ngwanụ, nsogbu adịrọ.",0,1,Nigeria,Twitter for Android,False
45,1623265493070102531,2023-02-08 10:20:27+00:00,wasilamohammed,"RT @ChideraEgwuonwu: Don't burn any bank,
Don't burn any petrol station, 
Don't burn Government Properties,
Don't attack any bank staff.
Ta…",10,0,"Abuja, Nigeria",Twitter for Android,False
46,1623265089682898946,2023-02-08 10:18:50+00:00,Jaye_afc,"RT @gbemi_tips: @coco_002 Code 790942
Stake here 👉 https://t.co/q8MbeWObeo
#TurkeyQuake #ZenithBank #stanbicIBTC #Emefiele #Inec Manchester…",4,0,,Twitter for Android,False
47,1623265047370776577,2023-02-08 10:18:40+00:00,FrancisElijah22,"Selling goes hand in hand with deep belief in your product.

Settle this and go hard on marketing
#ZenithBank #BreakingNews",0,0,,Twitter for Android,False
48,1623265006266552322,2023-02-08 10:18:30+00:00,CLPNigeria,@CLPNigeria and @reclaimnaija we’re training Christian and Muslim leaders on how both Christians and Muslims should conduct themselves during the 2023 General election.  Pictures from Abeokuta training which took place on the 6th of February 2023.@inecnigeria #ZenithBank https://t.co/kKRPVd8qaB,1,0,Nigeria,Twitter Web App,False
49,1623264861370064898,2023-02-08 10:17:56+00:00,officialKelly27,@SurppyK @Ekitipikin Use am collect money for @ZenithBank,0,1,Ratio,Twitter for iPhone,False
50,1623264859054829571,2023-02-08 10:17:55+00:00,wemimoore329,"@Lenny_x1 @ZenithBank has debited me, all my money is gone!!💔",0,2,,Twitter for iPhone,False
51,1623264819469078530,2023-02-08 10:17:46+00:00,kelvin_mood,@ZenithBank do you guys even pay your tech guys?,0,1,pray for Nigeria,Twitter Web App,False
52,1623264777874161669,2023-02-08 10:17:36+00:00,Mustafimustafaa,@Ladyposhhhhh @ZenithBank What do u expect when their former MD is the present CBN governor smh,0,1,"Kano, Nigeria",Twitter for Android,False
53,1623264745762484224,2023-02-08 10:17:28+00:00,wisdompelumi16,"RT @ChideraEgwuonwu: Don't burn any bank,
Don't burn any petrol station, 
Don't burn Government Properties,
Don't attack any bank staff.
Ta…",10,0,,Twitter for Android,False
54,1623264702699544576,2023-02-08 10:17:18+00:00,flatlyNelson,@ZenithBank  you guys are useless https://t.co/Tb9d6Ts58t,0,0,,Twitter for Android,False
55,1623264657539575809,2023-02-08 10:17:07+00:00,Og____zamani,"Why zenith bank why 🤔🤔🤔

@ZenithBank",0,1,OG ZAMANI,Twitter for iPhone,False
56,1623264610345185282,2023-02-08 10:16:56+00:00,MinaSuleiman10,@ambi255 @HenshawKate @ZenithBank can you see your life? 🤦,0,1,"Abuja, Nigeria",Twitter for Android,False
57,1623264540660998147,2023-02-08 10:16:39+00:00,Jaycn330,I wish I can just use my phone to close my @ZenithBank account and transfer my money to a new account with @StanbicIBTC.i don tire 😫😩,0,2,,Twitter for iPhone,False
58,1623264375216668674,2023-02-08 10:16:00+00:00,Ashibuoguh,"If you bank with #ZenithBank and you have money for legal fees, sue Zenith Bank and claim damages.",0,1,,Twitter Web App,False
59,1623264221973606400,2023-02-08 10:15:23+00:00,wemimoore329,@ZenithBank @ZenithBank you gave me an agent and he has removed all my money,0,1,,Twitter for iPhone,False
60,1623264034295259138,2023-02-08 10:14:39+00:00,Tamuno_Jorge,"RT @gbemi_tips: @coco_002 Code 790942
Stake here 👉 https://t.co/q8MbeWObeo
#TurkeyQuake #ZenithBank #stanbicIBTC #Emefiele #Inec Manchester…",4,0,"Port Harcourt, Nigeria",Twitter for Android,False
61,1623264009330823171,2023-02-08 10:14:33+00:00,DashingKunle,"@bovasgroup This is what your manager at this station is doing, he keeps car waiting for long and hurriedly sells for people holding Gen tanks cause of N200 commission. Location Asuje bus stop, Agbado Ogun station.#NairaRedesign #INEC #ZenithBank #BreakingNews pls do something. https://t.co/SbdGi6Jj84",0,0,"Abuja, Nigeria",Twitter for iPhone,False
62,1623263927281778690,2023-02-08 10:14:13+00:00,saintbury1,"RT @O_ssai: Dear @ZenithBank , have you heard that the Supreme Court has stopped the implementation of the Old Naira ban for 10th of Februa…",3,0,Here,Twitter Web App,False
63,1623263759513841666,2023-02-08 10:13:33+00:00,slydeblack,"@ZenithBank your services were shitty way beyond average even before the ""cashapocalypse"". But you need a Solid PR to squash the FUD against you if you want to continue in Banking business. Either ways, I'm moving my funds at the slightest opportunity!",0,1,"Lagos, Nigeria",Twitter Web App,False
64,1623263749061636102,2023-02-08 10:13:31+00:00,rotimiarasi,"RT @O_ssai: Dear @ZenithBank , have you heard that the Supreme Court has stopped the implementation of the Old Naira ban for 10th of Februa…",3,0,"Lagos, Nigeria",Twitter for Android,False
65,1623263663657299969,2023-02-08 10:13:10+00:00,alhajipablo16,@thetobias66 @ZenithBank @myaccessbank Idan! No Dey disguise we know say u Dey loaded https://t.co/LgS0HGSoUl,0,1,,Twitter for iPhone,False
66,1623263548590768129,2023-02-08 10:12:43+00:00,myfemi9side,@Niskyyyy @Emmanue30034213 @Obbyanuju @ZenithBank @cenbank @a_ma_ka__ @MrMekzy_ @Postsubman @ajisola11 @thelamboboss_ The money was withdrawn from his bank account not his bet account.,0,0,"Newcastle Upon Tyne, England",Twitter for Android,False
67,1623263489161666564,2023-02-08 10:12:29+00:00,Aje_Kolade,@Ogiemore_Voice @nancyilloh @ZenithBank @ZenithBank have not replied to their dm in weeks 🥲,0,1,,Twitter for Android,False
68,1623263381292564481,2023-02-08 10:12:03+00:00,nifemi_awosika,@Haqqmutairu @ZenithBank Dem Dey show my CLO shades of shege😂😂,0,0,,Twitter for iPhone,False
69,1623263322068992001,2023-02-08 10:11:49+00:00,AdebanjoHorby,"@ZenithBank @Abegund78879843 It’s a lie that’s how you keep saying, have been having issue with this bank since I open it. What other bank don’t do zenith bank is just a scamming bank which is not worth to be in our society",0,0,,Twitter for iPhone,False
70,1623263205857402881,2023-02-08 10:11:21+00:00,thetobias66,@alhajipablo16 @ZenithBank @myaccessbank Na person wey get money Dey get issue with bank,0,1,"Lagos, Nigeria",Twitter for iPhone,False
71,1623263141374173187,2023-02-08 10:11:06+00:00,techbase_ng,"🇺🇸 Open Box MacBook Pro 2022 M2 Chip | 13-inch | 8GB 256GB | N830,000

#Techbase #TechbaseNigeria #TechbaseNG #techfeedng #StanbicIBCT #ASUU #ZenithBank https://t.co/tKBv95HcmX",0,0,Nigeria,Twitter Web App,False
72,1623263118091554820,2023-02-08 10:11:00+00:00,tomilayoajisafe,@ZenithBank respond to my request. Why are you ignoring me https://t.co/e4CFUnJWuS,0,0,"Lagos, Nigeria",Twitter for iPhone,False
73,1623263093911330816,2023-02-08 10:10:55+00:00,AdaIgbo22,"RT @ChideraEgwuonwu: Don't burn any bank,
Don't burn any petrol station, 
Don't burn Government Properties,
Don't attack any bank staff.
Ta…",10,0,Inside Oha soup pot ,Twitter for Android,False
74,1623263084457459713,2023-02-08 10:10:52+00:00,omaesther2,@ZenithBank  please  rectify your network issue I can't send money and or received money and stop debiting me . refund my money immediately,0,0,,Twitter for Android,False
75,1623263060424028161,2023-02-08 10:10:47+00:00,csmnig,"RT @Yflow7: @ZenithBank @ZenithBank I want to being to your attention a failed Quickteller transfer I made on Friday, up until now I still…",1,0,"Lagos, Nigeria",Twitter for Android,False
76,1623263018996883456,2023-02-08 10:10:37+00:00,greezymedia,"End POS 💔💔💔

#POS  #ZenithBank  #Moneyscarcity #NigeriaDecides2023",0,1,"Lagos, Nigeria",Twitter for Android,False
77,1623263011434553346,2023-02-08 10:10:35+00:00,muse1x,"RT @ChideraEgwuonwu: Don't burn any bank,
Don't burn any petrol station, 
Don't burn Government Properties,
Don't attack any bank staff.
Ta…",10,0,somewhere in Africa ,Twitter for Android,False
78,1623262959148449793,2023-02-08 10:10:22+00:00,_temiwrites,"I hope you'll remember to also praise @joinkuda for this and also tell @ZenithBank  to learn from this. 
#Nairascarcity Abeokuta FunkeAkindele MC Oluomo https://t.co/Gu5cNGRjtd",0,1,Nigeria,Twitter for Android,False
79,1623262956480876544,2023-02-08 10:10:22+00:00,doveys_pot,I transferred one hundred and fifty four thousand naira from @myaccessbank to @ZenithBank since last week Thursday for business purposes and the person is yet to receive the money.Pls zenith bank kindly do something about https://t.co/WLPVcbRQrM @cenbank,0,1,,Twitter for Android,False
80,1623262955348320259,2023-02-08 10:10:21+00:00,zimaxzim,"@HenshawKate @myaccessbank they're reliable and efficient 
@ZenithBank  only know how to decorate their banks",0,1,,Twitter for Android,False
81,1623262933672161281,2023-02-08 10:10:16+00:00,Urchmili62,"Zenith bank don't think I will come to your bank to naked and start making noise... When I come I will carry your monitor and system unit use go learn yahoo... Let's all be mad in this country
@ZenithBank",0,1,"Abuja, Nigeria",Twitter for Android,False
82,1623262925338161152,2023-02-08 10:10:14+00:00,larchky,@HenshawKate I have not seen @ZenithBank  in this comment section. Guilty conscience 😂,0,1,,Twitter for Android,False
83,1623262900889452544,2023-02-08 10:10:08+00:00,HarbaryomiJohn1,"*When you focus on problems, you have more problems but, when you focus on possibilities, you will have more opportunities* 
🙌🙌🙌
#ZenithBank 
@ZenithBank",0,1,Nigeria,Twitter for Android,False
84,1623262884024254465,2023-02-08 10:10:04+00:00,Jemstone2186,@O_ssai @ZenithBank The bank has been hopelessly useless this period.,0,2,,Twitter for Android,False
85,1623262882619064320,2023-02-08 10:10:04+00:00,csmnig,"RT @EngineerCapable: @ZenithBank  thanks for making my life a mess these past few days.
Update
If you're trying to move your funds out of z…",2,0,"Lagos, Nigeria",Twitter for Android,False
86,1623262877342728193,2023-02-08 10:10:03+00:00,SymPLY_Opedoyin,"@ZenithBank I did an airtime transaction just now which wasn’t successful but I was debited twice..,pls rectify it",0,1,"Lagos, Nigeria",Twitter for iPhone,False
87,1623262876772212736,2023-02-08 10:10:03+00:00,iamlizzyblaze,@sholexy001 @HenshawKate @StanChart @UBAGroup @FirstBankngr @MyFCMB @StanbicIBTC @ZenithBank It’s the “thank God you’re alive” that really cracked me up. What were they expecting? @ZenithBank you guys need to do better,0,1,"Lagos, Nigeria",Twitter for iPhone,False
88,1623262871655260162,2023-02-08 10:10:02+00:00,Sammie25195385,"@ZenithBank bought airtime on my app today and I've been debited however, my airtime account hasn't been credited..",0,2,"Kaduna, Nigeria.",Twitter Web App,False
89,1623262851031879683,2023-02-08 10:09:57+00:00,somie_1,@abbkusman @ZenithBank Abeg no tell me to chill like wetin be this https://t.co/SN8E4uhwxd,0,1,Nigeria,Twitter for Android,False
90,1623262720815509512,2023-02-08 10:09:26+00:00,clickaustineyi,"@engr_josh @AliFranklinEric @ZenithBank I nor put water for mouth talk am, 
Dem Get Award For Their USELESSNESS https://t.co/RMJKmnPR7n",0,1,,Twitter for Android,False
91,1623262693950951426,2023-02-08 10:09:19+00:00,henshawiriogbe0,@joinkuda you’re doing well 👏🏾😅 @ZenithBank na Ogun go kill Una !!,0,1,"Find me, if you can 😹",Twitter for iPhone,False
92,1623262604008333312,2023-02-08 10:08:58+00:00,sparkphem,"@ZenithBank Good morning, please I made a transaction to my sporty bet account since Saturday, I made 3,000 three times, the first was not successful so o tried again two times and it was successful but they debited me three times. 2372839895",0,0,Abuja,Twitter for iPhone,False
93,1623262597427474433,2023-02-08 10:08:56+00:00,ErenvenSamuel,"@chikemefu @Morris_Monye @myaccessbank @ZenithBank have you tried ecobank?
worst of them all 😂",0,0,,Twitter for iPhone,False
94,1623262593249837057,2023-02-08 10:08:55+00:00,bioluwa_tifemi,@rho_d_queen @bod_republic You done mess up.... You no fit see shishi collect.. you see that @ZenithBank wey you put..... Zero for you... Ya mouth is ganna dry,0,1,"Lagos, Nigeria",Twitter for Android,False
95,1623262556507832321,2023-02-08 10:08:46+00:00,Omoologo1414,"@HenshawKate I recommend GTB @gtbank   and Vbanking @vbankng these are the two banks I can recommend. @vbankng do give me over #7k as interest.
@ZenithBank na rippers. Charge you anyhow and you can't transfer from mobile app",0,0,,Twitter Web App,False
96,1623262536014393344,2023-02-08 10:08:42+00:00,BigPsalmy04,"@ZenithBank mobile app issues finally rectified. I've just successfully made a transfer and  an airtime recharge. Zenith Bank, you people have rough handled customers sha",0,0,,Twitter for Android,False
97,1623262520722042884,2023-02-08 10:08:38+00:00,doveys_pot,I transferred one hundred and fifty four thousand naira from @myaccessbank to @ZenithBank since last week Thursday for business purposes and the person is yet to receive the money.Pls zenith bank kindly do something about this.,0,0,,Twitter for Android,False
98,1623262491248676864,2023-02-08 10:08:31+00:00,vakkai,"RT @ChideraEgwuonwu: Don't burn any bank,
Don't burn any petrol station, 
Don't burn Government Properties,
Don't attack any bank staff.
Ta…",10,0,"Jalingo Taraba State, Nigeria.",Twitter for Android,False
99,1623262490686545923,2023-02-08 10:08:31+00:00,AdebanjoHorby,"@ZenithBank This bank is scamming bank which not supposed been our society. Have been trying to transfer early this morning still now it just decline, I try their app,USSD code and even text them on WhatsApp it was the same thing. I regret banking with zenith bank their are just a scammers",0,0,,Twitter for iPhone,False
100,1623262400676864001,2023-02-08 10:08:09+00:00,Kpekere0,@ZenithBank make una help her oooo https://t.co/pRjtg5QWNH,0,0,,Twitter for Android,False
101,1623262299887661057,2023-02-08 10:07:45+00:00,IamBenDaniel,@ZenithBank Una the fuck up,0,0,Nigeria,Twitter for Android,False
102,1623262260251570176,2023-02-08 10:07:36+00:00,Beckys_BeadWork,"Black and gold hits differently
.
A classic and timeless color combination for your curves
.
Our waistbeads are now in Abuja. We deliver worldwide 
.
7000 naira set
Please retweet
#AbujaTwitterCommunity #ZenithBank #asuu funke akindele I have my evidence palmpay https://t.co/xSBtCC9UUA",0,0,Nigeria,Twitter for Android,False
103,1623262258758397954,2023-02-08 10:07:35+00:00,abbkusman,@somie_1 @ZenithBank Guy chill na 😂😂,0,1,🇳🇬 ,Twitter for Android,False
104,1623262239984680961,2023-02-08 10:07:31+00:00,iamlizzyblaze,@blessingmojek99 @yavilagebroda @HenshawKate @ZenithBank Just pray they won’t disappoint you when you need them most,0,0,"Lagos, Nigeria",Twitter for iPhone,False
105,1623262217595506689,2023-02-08 10:07:26+00:00,alhajipablo16,@thetobias66 If @ZenithBank and @myaccessbank go agree na 😡😡 https://t.co/zKPOuCQBue,0,1,,Twitter for iPhone,False
106,1623262200386158592,2023-02-08 10:07:21+00:00,abbkusman,RT @somie_1: No need to ask @ZenithBank,1,0,🇳🇬 ,Twitter for Android,False
107,1623262143616364544,2023-02-08 10:07:08+00:00,somie_1,No need to ask @ZenithBank https://t.co/W9i9v8GISC,1,3,Nigeria,Twitter for Android,False
108,1623262136683188225,2023-02-08 10:07:06+00:00,Wadiola,"RT @Damprince_CFC: Please @OPay_NG &amp; @ZenithBank find me my money.
I sent the sum of N300,100 from my Opay wallet to my Zenith Bank Account…",6,0,"Victoria Island, Nigeria",Twitter for Android,False
109,1623262107436187649,2023-02-08 10:06:59+00:00,zimaxzim,"@HenshawKate @myaccessbank, I never knew they're this efficient but you see @ZenithBank  they should just leave the banking sector and focus on Christmas decorations",0,1,,Twitter for Android,False
110,1623262097004953601,2023-02-08 10:06:57+00:00,illie_kNOwAH,RT @__ginika__: Please if a class action begins against @ZenithBank please tell me so I can be part 🤣🤣🤣,2,0,Inbetween ur momma's thighs,Twitter for iPhone,False
111,1623262067552575490,2023-02-08 10:06:50+00:00,GODIYALUKA33,"RT @ZenithBank: Perform your transactions with ease using any of the following digital banking channels.

#cashlesspayment  #ZenithBank #Di…",85,0,,Twitter Web App,False
112,1623262056022437889,2023-02-08 10:06:47+00:00,Goja_e10,@FemzyGreenLand @ZenithBank Na around 2am i see chance fit make cash transfer comot from the useless bank,0,1,"Abuja, Nigeria",Twitter for Android,False
113,1623261973382066178,2023-02-08 10:06:27+00:00,MaryanneOchala,"Finger Contortion 😌💕

#NairaScarcity #VoteLP #ZenithBank #mcoluomo #noodles #north #ASUU #INEC #makanaki #FederalGovernment #GodIsGood #North #ASUU #INEC #makanaki #hausa #tems #burna #davido #PVC https://t.co/Ftq7tNCXa5",0,0,Lagos,Twitter for Android,False
114,1623261972241301505,2023-02-08 10:06:27+00:00,EkpoOnofiok,"@ZenithBank what is going on.

I am closing my account and ensuring everyone I know leaves Zenith ASAP.

@ZenithBank you deserve a bad PR.

Your staff are so bloated and mean 😢 

Your app services have been poor since last year. Worse off now.

Which way @ZenithBank",0,1,,Twitter for iPhone,False
115,1623261953496940544,2023-02-08 10:06:23+00:00,rukey_pearl,"Who advised @ZenithBank  to lock up its branches?
You people are only making matters worse by this action.

In the long run you might loose customers since you can't be there when needed.
Who una dey punish...smh🙄?

You obviously don't have good advisers.",0,1,"Owode idi-iroko, Ogun State.",Twitter Web App,False
116,1623261892943773696,2023-02-08 10:06:08+00:00,itechplanetng,"@ZenithBank I can understand if I am not able to get cash from your ATM. At least let me be able to make transfers from your app. For over a week, I can’t login. When login works, transfer won’t. Is the cashless policy affecting your codes?",0,0,Nigeria,Twitter for iPhone,False
117,1623261703428243456,2023-02-08 10:05:23+00:00,abraimoh8,"@HenshawKate Whatever you do, run away from @ZenithBank .. worst service ever.",0,1,,Twitter for iPhone,False
118,1623261613678534660,2023-02-08 10:05:02+00:00,GbengaOfemi,@lolapeace @ZenithBank Mama - the word is actually unbearable - when you think it can’t get worse- Boom another Banger,0,1,"Abuja, Nigeria",Twitter for iPhone,False
119,1623261584456839168,2023-02-08 10:04:55+00:00,oluwatomiloba4,"I'm also getting this rumours that zenith bank is shutting down nation wide.

God abeg o 😢, my #1200 dey there o

#StateOfTheUnionAddress #sotu2023 #TurkeyQuake #Turkey #TurkeyEarthquake #TurkeySyriaEarthquake #StateOfTheUnion #ZenithBank #sterlingbank #post #Trending",0,2,Lagos State,Twitter for Android,False
120,1623261414298210304,2023-02-08 10:04:14+00:00,OvatAyang1,@SandraIfeanyi2 @iam_royalkingg @HenshawKate @ZenithBank @gtbank @fidelitybankplc You for no talk now aye o start working on her account.- Omo Eshu.,0,0,"Kaduna, Nigeria",Twitter for Android,False
121,1623261278834663430,2023-02-08 10:03:42+00:00,blanketherapper,"Couldn't let this slide..... another sweet way to express  myself 
Please tag @minznse @blaqbonez @toyourears 

#ZenithBank #CanYourBankEver #GRAMMYs #Wizkid #olamide #ASUU #PeterObi #Tinubu https://t.co/dQpXFI74zi",0,0,"Lagos, Nigeria",Twitter for Android,False
122,1623261158793703426,2023-02-08 10:03:13+00:00,I_AmKehinde,"RT @O_ssai: Dear @ZenithBank , have you heard that the Supreme Court has stopped the implementation of the Old Naira ban for 10th of Februa…",3,0,up & about in 9ja,Twitter for Android,False
