,id,Time,User,Tweet,No of retweet,likes,Country,Tweet source,Verified
0,1621113047560650752,2023-02-02 11:47:24+00:00,boscojay2000,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,,Twitter for iPhone,False
1,1621113032288911360,2023-02-02 11:47:20+00:00,Mejanekalik,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,,Twitter for iPhone,False
2,1621112997740482561,2023-02-02 11:47:12+00:00,creme_pearlie,RT @digispikex: @azeezt_abubakar @ZenithBank @instablog9ja @cenbank Same thing happened with me. They promised it'll be done in 30 days. It…,3,0,Happy place 🃏,Twitter for iPhone,False
3,1621112986055376897,2023-02-02 11:47:09+00:00,digispikex,@creme_pearlie @azeezt_abubakar @ZenithBank @instablog9ja @cenbank Zenith bank is a bank of thieves,0,1,Entropy,Twitter for Android,False
4,1621112906908827648,2023-02-02 11:46:50+00:00,MixDoniagee,RT @MixDoniagee: Attracting investment in Nigeria @StateDept @Amazon @usbaec @mercedesBenz @USPS @WorldRemit @WesternUnion @MoneyGram @PayP…,15,0,VintageOlisa🪐⚡️,Twitter for iPhone,False
5,1621112845416148992,2023-02-02 11:46:35+00:00,2hotchillz,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Lagos,Twitter for Android,False
6,1621112758862336000,2023-02-02 11:46:15+00:00,lola_shuga,@joinkuda @kudahelp_ng @joinkuda @helpkuda_ng Kuda please reverse the 61k I sent from my @ZenithBank please😭😭😭💔 that’s my school fees. I have been crying since yesterday. Now Kuda is working and I can’t still see my school fees in there😭😭💔. https://t.co/ayx7s2CfEr,0,0,,Twitter for iPhone,False
7,1621112744748486657,2023-02-02 11:46:11+00:00,FTXOfficial7,@ZenithBank @holarwole12 @VillageParrot @mistadm002 @UNIONBANK_NG Yall.....Zenith is messing up real bad,0,0,,Twitter for Android,False
8,1621112727648481280,2023-02-02 11:46:07+00:00,AdemuyiwaOba,"RT @Gabrielapogee: It is now easier to ""drive"" an aeroplane (apologies to the invisible CJN) than to use my @ZenithBank and @gtbank Interne…",2,0,Àbétè,Twitter for Android,False
9,1621112705506758656,2023-02-02 11:46:02+00:00,fatimaaliu,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,"Abuja, Nigeria",Twitter for iPhone,False
10,1621112702499442689,2023-02-02 11:46:01+00:00,iNtroonme50,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Guitars forte,Twitter for iPhone,False
11,1621112678209961985,2023-02-02 11:45:55+00:00,adedoyeean,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Home,Twitter for Android,False
12,1621112555417788419,2023-02-02 11:45:26+00:00,cyrilnsofor1,"@ZenithBank should close their bank if they can't operate efficiently. Suffering innocent customers for no reasons will not be supported , no cash , you can't transfer money   from one bank to other ..so sad",0,0,"Lagos, Nigeria",Twitter for Android,False
13,1621112489130819585,2023-02-02 11:45:10+00:00,ScarTissue101,@Echecrates @ZenithBank has been smoking something nasty recently!,0,0,La Ciudad De Las Gidi,Twitter for Android,False
14,1621112418943520768,2023-02-02 11:44:54+00:00,Peppersprayno1,"I complained to @ZenithBank that 200k was fraudulently removed from my account, the only solution they could provide was to restrict my account. The day I will visit this bank, it will be to urrestrict my account, take out the remaining money and then close the account.",0,1,"Lagos, Nigeria",Twitter for Android,False
15,1621112416774799363,2023-02-02 11:44:53+00:00,spudy1990,@ZenithBank have you resolve your transfer problems?.....,0,0,,Twitter for Android,False
16,1621112311682568193,2023-02-02 11:44:28+00:00,tejiiriii,@ZenithBank Please reply my dm. My mum needs treatment!! Your bank is holding my money,0,0,"Lagos, Nigeria",Twitter for Android,False
17,1621112310956986368,2023-02-02 11:44:28+00:00,meedey02,@bod_republic @ZenithBank has been very good at what dey do till recently that money transfer is something else,0,0,Lagos Nigeria,Twitter for Android,False
18,1621112286172663810,2023-02-02 11:44:22+00:00,adewoyeangel,@ZenithBank money sent to my account hasn’t reflected for over an hour please do something 🙏🏽,0,0,Somewhere in Europe,Twitter for iPhone,False
19,1621112246264020992,2023-02-02 11:44:12+00:00,OkoyeCe,@JasonSignature @bod_republic @ZenithBank My brother... @ZenithBank has to be the worst bank in the entire world!,0,0,"Port Harcourt, Nigeria",Twitter for Android,False
20,1621112222880612354,2023-02-02 11:44:07+00:00,yeahilikeher,@ZenithBank the struggle is terrible please do right just this once please...please just this once ...I have a deadline please,0,0,everywhere ,Twitter for Android,False
21,1621112221790248960,2023-02-02 11:44:07+00:00,Folyjay,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Lagos,Twitter Web App,False
22,1621112156086321154,2023-02-02 11:43:51+00:00,Silverbvck__,"@VillageParrot @ZenithBank is the worst bank, I was charged  1100 naira this week for no just course, how would my weekly charge accumulate to such huge amount and I am just a student. This week I had just 70 naira so my mum sent me 2k, only to check my balance and i saw 970. Infact I cried 😢",0,0,,Twitter for Android,False
23,1621112153657802753,2023-02-02 11:43:50+00:00,max_sticks,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,"Abuja, Nigeria",Twitter for iPhone,False
24,1621112135131754507,2023-02-02 11:43:46+00:00,drackooSzn7,RT @stunnapk: I will shut down your useIess bank tomorrow @ZenithBank #LastDayInTrenches,1,0,Pluto🛸,Twitter for iPhone,False
25,1621112102101590016,2023-02-02 11:43:38+00:00,__Ifunanya_,"RT @Olutwitchy20: Hello @ZenithBank @ZenithBank 

Please,I would like to inquire about this directive by one of your branch; stating clearl…",1,0,"Lagos, Nigeria",Twitter Web App,False
26,1621112047470788612,2023-02-02 11:43:25+00:00,lydiasolx,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Port harcourt ,Twitter for iPhone,False
27,1621112038264295425,2023-02-02 11:43:23+00:00,AlexanderRuyi,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,alex@soslist.com.ng,Twitter for iPhone,False
28,1621111958341816320,2023-02-02 11:43:04+00:00,creme_pearlie,@ZenithBank You pple shu kuku carry gunnn.. cos I don’t understand. https://t.co/7UffrXujcj,0,0,Happy place 🃏,Twitter for iPhone,False
29,1621111953350594562,2023-02-02 11:43:03+00:00,LydiaOkon2,@ZenithBank @ZenithBank you deny people access to their money through your dysfunctional digital banking channels yet your staff has the effrontery to come on twitter and write this rubbish which the bank is fully aware that its false...why add insults to the injury you are inflicting on us?,0,0,,Twitter for Android,False
30,1621111916465893376,2023-02-02 11:42:54+00:00,Big_rheno,"@ZenithBank I'll let this one slide because na general ment, but make I see my money by tomorrow.",0,0,"Dubai, United Arab Emirates",Twitter for Android,False
31,1621111886153486337,2023-02-02 11:42:47+00:00,Gudlyfeakeemson,"@ZenithBank pls stop all your wayo wayo attitude to customer. Attend to my request via email and direct message on Twitter. https://t.co/JtmDMTFQwy
@cenbank @NDICNigeria",0,0,"Abeokuta, Nigeria",Twitter for Android,False
32,1621111876896821248,2023-02-02 11:42:44+00:00,adewoyeangel,@ZenithBank @LAREE_CANAD Nothing is working https://t.co/CGODWy4bo5,0,0,Somewhere in Europe,Twitter for iPhone,False
33,1621111783263191043,2023-02-02 11:42:22+00:00,GreenCasshy,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Next,Twitter for Android,False
34,1621111770495737857,2023-02-02 11:42:19+00:00,creme_pearlie,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Happy place 🃏,Twitter for iPhone,False
35,1621111768364851201,2023-02-02 11:42:19+00:00,Immunenigerian,@ZenithBank @holarwole12 @VillageParrot @mistadm002 @UNIONBANK_NG Zenith bank please reply your dm . Please,0,0,"Lagos, Nigeria",Twitter for iPhone,False
36,1621111718637350912,2023-02-02 11:42:07+00:00,Tadashi6Tadashi,@ZenithBank you people should return my money,0,0,,Twitter for iPhone,False
37,1621111697183510528,2023-02-02 11:42:02+00:00,Boots_and_more_,"Flat knee length boots 
Size 38/39
Price 7000

Send a dm to order or WhatsApp 09081635584 

Kuda #BBTaitans #ZenithBank https://t.co/vQ84561ukz",0,0,"Ajao,airport road, Lagos.",Twitter for iPhone,False
38,1621111665705254915,2023-02-02 11:41:54+00:00,AiriterW,"@ZenithBankAcn @IkechukwuSolo19 Una dey mad @ZenithBank  since 3 days ago inter bank cheque never enter my account wey Dem send since , another one yesterday again.",0,0,Lagos,Twitter for Android,False
39,1621111664505679872,2023-02-02 11:41:54+00:00,danielishayac,Dear @cenbank @ZenithBank what you guys are doing isn't nice.,0,0,"Filiya, Gombe State, Nigeri.",Twitter for Android,False
40,1621111596465397760,2023-02-02 11:41:38+00:00,Lomegudigudi0,@ZenithBank @holarwole12 @VillageParrot @mistadm002 @UNIONBANK_NG Someone sent me money since a couple of hours and I didn't get it. Check your dm pls,0,0,Nigeria,Twitter for iPhone,False
41,1621111566245548034,2023-02-02 11:41:30+00:00,adewoyeangel,@ZenithBank Over an hour now and money sent to me hasn’t reflected,0,0,Somewhere in Europe,Twitter for iPhone,False
42,1621111520531988481,2023-02-02 11:41:19+00:00,godslove_onyia,"@ZenithBank Abeg, Reply my mail. Customer care line is not going through. That queue at the bank is not for me 😭. Kindly reverse my money please . Since last week, I've tried😢😢😢😢",0,0,Nigeria,Twitter for Android,False
43,1621111486201614336,2023-02-02 11:41:11+00:00,tobat02,This is what I have been going through for over 4 days now. Do you want to starve me to death? @ZenithBank https://t.co/h9WZZKAyzk,0,0,Somewhere around the world. ,Twitter for Android,False
44,1621111404290777088,2023-02-02 11:40:52+00:00,dansakoto,Dear @ZenithBank  please rectify your network issues,0,0,"Niagara Falls, NY",Twitter for Android,False
45,1621111291036274688,2023-02-02 11:40:25+00:00,Ekwulu,Why is @ZenithBank always trending for the wrong reasons?,0,1,,Twitter Web App,False
46,1621111289031581696,2023-02-02 11:40:24+00:00,Arassalami,RT @Mr_Madox: @ZenithBank Today I noticed that a total of $11.031 was missing from my Domiciliary account. The money is showing in my ledge…,1528,0,Lagos nigeria,Twitter for iPhone,False
47,1621111118965133312,2023-02-02 11:39:44+00:00,Kennyendowed,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,#NiggaMoment 👊🏼,Twitter for Android,False
48,1621111111444570112,2023-02-02 11:39:42+00:00,Ms_Toks,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Lagos.,Twitter for iPhone,False
49,1621111108034793474,2023-02-02 11:39:41+00:00,lola_shuga,@joinkuda I transferred money from my @ZenithBank  to my @joinkuda since two days ago and I haven’t sent anything till now…. Kuda please reverse it back to zenith that’s my school fees😭😭,0,0,,Twitter for iPhone,False
50,1621110914773819393,2023-02-02 11:38:55+00:00,Skilach08078298,"RT @OBAOPANKA1: Protest in marina over the scarcity of the new naira note 

I follow back 

#ZenithBank #AccessBank #firstbank #wike #Oyeto…",1,0,earth,Twitter for iPhone,False
51,1621110819051417601,2023-02-02 11:38:32+00:00,safiyyaauwall,"RT @SadikBichi: After making me to wait for 24 hours, you asked for another 48 hours ""for resolution"". It's been a week now and you have no…",1,0,"Kano, Nigeria",Twitter for iPhone,False
52,1621110703745818625,2023-02-02 11:38:05+00:00,nwoke_anambra,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,"Kumasi, Ghana",Twitter for Android,False
53,1621110700016893954,2023-02-02 11:38:04+00:00,AjaniOluwole9,@Morris_Monye To check balance transfer withdraw na war @ZenithBank 😭😭,0,1,Nigeria ,Twitter for Android,False
54,1621110597994647553,2023-02-02 11:37:39+00:00,ifythesspat,@hartng @ZenithBank Dede tell them ooo… thank you sir,0,0,,Twitter for iPhone,False
55,1621110544156483584,2023-02-02 11:37:27+00:00,AsuquoEbiet,@ZenithBank @Onuche_Ojo @bod_republic My money wasn’t reversed?. Bad network,0,0,"Lagos, Nigeria",Twitter for iPhone,False
56,1621110543426916353,2023-02-02 11:37:26+00:00,ifythesspat,"RT @hartng: Dear everybody at @ZenithBank, what is going on upstairs? The number of negative reviews I have seen in recent times is alarmin…",95,0,,Twitter for iPhone,False
57,1621110532387348484,2023-02-02 11:37:24+00:00,Empress_blesyn,@AdepojuAdebisi4 @Oluomoofderby @ZenithBank @ecobank_nigeria Add @gtbank too,0,0,Lagos,Twitter for iPhone,False
58,1621110487462318080,2023-02-02 11:37:13+00:00,RafiuAdedapo,@Oluomoofderby @ZenithBank Kind of,0,0,,Twitter for Android,False
59,1621110330809270277,2023-02-02 11:36:36+00:00,KemiKeesheff,"@ZenithBank 
I am currently locked out at your branch on Allen Avenue due to network downtime for transfers.Customer service is zero",0,0,,Twitter Web App,False
60,1621110251159420933,2023-02-02 11:36:17+00:00,IKENNA_911,RT @Mr_Madox: @ZenithBank Today I noticed that a total of $11.031 was missing from my Domiciliary account. The money is showing in my ledge…,1528,0,On my way to better days,Twitter for Android,False
61,1621110244515667969,2023-02-02 11:36:15+00:00,brother_farouk,Cashless cashless now both @gtbank and @ZenithBank are misbehaving,0,0,Where ever these roads take me,Twitter for iPhone,False
62,1621110189020839937,2023-02-02 11:36:02+00:00,AjileDynasty,@ZenithBank. What seems to be the problem with your network.😭 people are angry.,0,0,,Twitter for Android,False
63,1621110184809742341,2023-02-02 11:36:01+00:00,WhereisK9,Dear @GodwinIEmefiele  we can’t go cashless when the commercial banks network are terrible. So many failed transactions and no reversals. Kindly fix this.  cc @ZenithBank @FirstBankngr,0,0,Out of the trenches ,Twitter for iPhone,False
64,1621110114383183872,2023-02-02 11:35:44+00:00,Olutwitchy20,"Hello @ZenithBank @ZenithBank 

Please,I would like to inquire about this directive by one of your branch; stating clearly that other bank cards could only withdraw a thousand Naira(1000) per/withdrawal,while Zenith customers could withdraw 10k. 
Why are we making life difficult?",1,0,Trenches,Twitter for iPhone,False
65,1621109938008518656,2023-02-02 11:35:02+00:00,4lmolly,@ZenithBank please let’s respect ourselves. I don’t have strength.,0,0,,Twitter for iPhone,False
66,1621109807909425154,2023-02-02 11:34:31+00:00,LivingFlame8,"@bod_republic The only bank with a large history of NO NETWORK is @ZenithBank 
At least, if I can't withdraw at the counter, I should be able to do online transactions for God sake😭😭😭😭😭😭
A bank that you can not run to in time of distress is a USELESS bank, e.g. @ZenithBank",0,0,Earth 🌍,Twitter for Android,False
67,1621109805124403202,2023-02-02 11:34:30+00:00,I_IPascal,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,nigeria,Twitter for Android,False
68,1621109774333919232,2023-02-02 11:34:23+00:00,Olab_khynz,@ZenithBank Even your WhatsApp is down with error messages up and down,0,0,"Lagos, Nigeria",Twitter for Android,False
69,1621109773243645953,2023-02-02 11:34:23+00:00,Efiok13,"@ZenithBank please I beg you, allow me make transfer na.
We no see money withdraw, we still no fit make transfer haba.",0,0,"Lagos, Nigeria",Twitter for Android,False
70,1621109759066918912,2023-02-02 11:34:19+00:00,TheeeMrsO,@Oluwanonso_Esq @VillageParrot @ZenithBank una no dey fear God at all,0,0,Nigeria,Twitter for Android,False
71,1621109726552678402,2023-02-02 11:34:12+00:00,NwonodiGeorge,"@bod_republic @ZenithBank 
The most useless bank in Nigeria

Must you have network issue every month???",0,0,,Twitter for Android,False
72,1621109719455920128,2023-02-02 11:34:10+00:00,Bangamafia,@therealyongo @ZenithBank @azeezt_abubakar @designbyMO @instablog9ja @cenbank @ZenithBank that's the original handle,0,0,StoneBase,Twitter for Android,False
73,1621109705279148033,2023-02-02 11:34:07+00:00,get2dozy,"@ZenithBank done finally embarrass me!! 
Zenith bank 3 - Dozie 0",0,0,,Twitter for iPhone,False
74,1621109669480792066,2023-02-02 11:33:58+00:00,_Nache_1,@ZenithBank do the needful abeg,0,0,Earth ,Twitter for Android,False
75,1621109656059019265,2023-02-02 11:33:55+00:00,OkeAkinola,"@ZenithBank I think it's about time you guys closed work and start selling popcorn.

And in the popcorn business, collect only cash pls.",0,0,"Abuja, Nigeria",Twitter for Android,False
76,1621109567643062274,2023-02-02 11:33:34+00:00,firdaws_yahya,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Nigeria,Twitter for Android,False
77,1621109526828306433,2023-02-02 11:33:24+00:00,Toluen9,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Nigeria,Twitter for Android,False
78,1621109505722548224,2023-02-02 11:33:19+00:00,Toluen9,@azeezt_abubakar @ZenithBank @instablog9ja @cenbank You still keep your money in Zenith. Dey play,0,1,Nigeria,Twitter for Android,False
79,1621109445496381440,2023-02-02 11:33:05+00:00,olapopopo,@ZenithBank Just Dey Play o. https://t.co/vZEilUEPME,0,0,Nigeria,Twitter for iPhone,False
80,1621109439234453504,2023-02-02 11:33:03+00:00,nwoke_anambra,RT @Mr_Madox: @ZenithBank Today I noticed that a total of $11.031 was missing from my Domiciliary account. The money is showing in my ledge…,1528,0,"Kumasi, Ghana",Twitter for Android,False
81,1621109332741091332,2023-02-02 11:32:38+00:00,belberocks,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,,Twitter for iPhone,False
82,1621109275333644289,2023-02-02 11:32:24+00:00,Ryuzo_NFT,@Debbynofva @ZenithBank Aswear very useless bank.,0,0,"Tokyo-to, Japan",Twitter for Android,False
83,1621109271965622272,2023-02-02 11:32:23+00:00,NedCred,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,,Twitter for Android,False
84,1621109219750469632,2023-02-02 11:32:11+00:00,Kingsley_Funboy,@ZenithBank What is happy about the new month when your app can't make transfer since yesterday.,0,0,,Twitter for Android,False
85,1621109177681866752,2023-02-02 11:32:01+00:00,nwekepikin,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Right there with you ,Twitter for iPhone,False
86,1621109176486469633,2023-02-02 11:32:01+00:00,MhistaGeorge,@ZenithBank I recharged #3200 from my account Adodo George 2111850695 to my airtel number 07017031661 but I got #2055 please refund my money..... thank you,0,0,,Twitter for Android,False
87,1621109114406580224,2023-02-02 11:31:46+00:00,Gaff3rr,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,,Twitter for iPhone,False
88,1621109085679783936,2023-02-02 11:31:39+00:00,_Iditaz,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,,Twitter for iPhone,False
89,1621109081657470984,2023-02-02 11:31:38+00:00,Ugo_IM,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Konohagakure (Hidden Leaf),Twitter for Android,False
90,1621109039420645376,2023-02-02 11:31:28+00:00,kvng_Gold_,@ZenithBank  you just lost another customer😤,0,0,"Lagos, Nigeria",Twitter for iPhone,False
91,1621109018738712579,2023-02-02 11:31:23+00:00,kingsley516,@Echecrates @ZenithBank is currently the worst bank in Nigeria. Once the sort out my issue I will close the accounts I have with them,0,0,"Lagos, Nigeria",Twitter for iPhone,False
92,1621108990561361921,2023-02-02 11:31:16+00:00,akaSAGE,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,"san francisco, germany",Twitter for iPhone,False
93,1621108918725263361,2023-02-02 11:30:59+00:00,boiyiE,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Nigeria,Twitter for iPhone,False
94,1621108779176841216,2023-02-02 11:30:26+00:00,SSAgwuna,RT @hartng: I know a few people following me have direct access to Jim Ovia and the brass. Kindly do us all a favor and tell them that the…,24,0,Nigeria,Twitter for Android,False
95,1621108776517660678,2023-02-02 11:30:25+00:00,Xy_ABzz,@azeezt_abubakar @Its_HonestySam @ZenithBank @instablog9ja @cenbank @archv0rt3x You better do the needful,0,0,,Twitter for iPhone,False
96,1621108761120378880,2023-02-02 11:30:22+00:00,ARTBXTVH,Every new day is an opportunity for @ZenithBank to go lower than the previous day. #ForbesList #consistency #workrate,0,0,"Lagos, Nigeria",Twitter for iPhone,False
97,1621108743030337537,2023-02-02 11:30:17+00:00,SSAgwuna,"RT @hartng: Dear everybody at @ZenithBank, what is going on upstairs? The number of negative reviews I have seen in recent times is alarmin…",95,0,Nigeria,Twitter for Android,False
98,1621108733798653952,2023-02-02 11:30:15+00:00,OkeAkinola,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,"Abuja, Nigeria",Twitter for Android,False
99,1621108720619950080,2023-02-02 11:30:12+00:00,austinjamesigwe,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Lagos,Twitter for Android,False
100,1621108719474905089,2023-02-02 11:30:12+00:00,Olab_khynz,@ZenithBank I have DM you guys since morning o but no response yet . I need response before I start to dey shout,0,0,"Lagos, Nigeria",Twitter for Android,False
101,1621108669667770370,2023-02-02 11:30:00+00:00,Toluen9,RT @SaudizOfficial: @azeezt_abubakar @ZenithBank @instablog9ja @cenbank Zenith bank please don't return it since all zenith banks refuse to…,1,0,Nigeria,Twitter for Android,False
102,1621108639766306818,2023-02-02 11:29:53+00:00,rotimiarasi,RT @DuchessAnnie: If you tweet @ZenithBank the number of respond you get from scammers using fake Zenith bank name is alarming. Zenith bank…,10,0,"Lagos, Nigeria",Twitter for Android,False
103,1621108612939812866,2023-02-02 11:29:46+00:00,Eromosele6,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,,Twitter for Android,False
104,1621108407049617411,2023-02-02 11:28:57+00:00,Toluen9,"@Mr_Madox @ZenithBank https://t.co/s6hSgpeoJl 
If I talk I'm in trouble.",0,1,Nigeria,Twitter for Android,False
105,1621108314800279554,2023-02-02 11:28:35+00:00,Thewunmifash,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,,Twitter for iPhone,False
106,1621108284458668033,2023-02-02 11:28:28+00:00,olanrew59011439,@ZenithBank I which I can use voice note here. Why will your app be telling me that unable to debit your account are you mad or something My money fa Not your money ooo and I’m not even collecting new. Note na transfer in mobile app ooo. Ogun wan kill una,0,1,,Twitter for iPhone,False
107,1621108252510658562,2023-02-02 11:28:20+00:00,HIGHSTAR27,RT @Mr_Madox: @ZenithBank Today I noticed that a total of $11.031 was missing from my Domiciliary account. The money is showing in my ledge…,1528,0,Worldwide. ,Twitter for Android,False
108,1621108230503145474,2023-02-02 11:28:15+00:00,BryanEustaceCh1,"@ZenithBank is the worse bank Now m. There network is nonsense and they can’t even do something about it . 
Omo like this na @fidelitybankplc get me from tomorrow. I’m done with @ZenithBank",0,1,,Twitter for iPhone,False
109,1621108211326615552,2023-02-02 11:28:10+00:00,TheOlalere,@LemonadeFinance just want you to know my money is yet to hit my account after 24hrs plus. I would have contacted you na weyrey @ZenithBank refuse to issue bank statement to me via app request and email request with zenithdirect. Thank you,0,1,,Twitter for iPhone,False
110,1621108156150730754,2023-02-02 11:27:57+00:00,decent_bad_guy,"@Zukkyroy61x @VillageParrot @mistadm002 @ZenithBank They dealing with her seriously bro😂😂
Mama called me for phone yesterday she wan dey cry😂😂
My dead body cannot use that bank",0,0,Next door.,Twitter for Android,False
111,1621108130271870977,2023-02-02 11:27:51+00:00,JUjubuonu,@ZenithBank You guys are the worst bank on planet earth,0,1,,Twitter for Android,False
112,1621108127276978176,2023-02-02 11:27:50+00:00,bolatremmy,RT @onwere_felix: I can't believe all Zenith Bank @ZenithBank branches in Owerri are only paying 1k per withdrawal and charging #35 each fo…,1,0,,Twitter for iPhone,False
113,1621108111418494976,2023-02-02 11:27:47+00:00,IkechukwuSolo19,@ZenithBank ZENITH BANK fix ur bloody network.... 4miion since yesterday.... Customer has been disturbing me on phone!!!!,0,2,"Jos, Nigeria",Twitter for Android,False
114,1621108086277656579,2023-02-02 11:27:41+00:00,Anie__xoxo,@Gr8ight @ZenithBank @azeezt_abubakar @designbyMO @instablog9ja @cenbank I thought that’s a fake account,0,0,Nigeria,Twitter for iPhone,False
115,1621108078694518785,2023-02-02 11:27:39+00:00,freddyomo1,RT @ZenithBank: @Onuche_Ojo @bod_republic Kindly send us a direct message  to enable us advise you.,1,0,Lagos,Twitter for Android,False
116,1621108078514159619,2023-02-02 11:27:39+00:00,AjiBoy383,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,,Twitter for Android,False
117,1621108044506759168,2023-02-02 11:27:31+00:00,dr_ay01,"@HauwaTofa @NIBSS_NG @FirstBankngr @UBAGroup @gtbank @accessbank_ng @ZenithBank @Nairametrics @proshare @VenturesAfrica @BBNaija @falzthebahdguy Received. Since then, @FirstBankngr has not been responsive to either transfer the said cash to it destination or revert back to the sender's account. @officialEFCC @ICPCNews @falzthebahdguy @cenbank",0,0,,Twitter for Android,False
118,1621107915963908097,2023-02-02 11:27:00+00:00,lloydezissi,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,Inner Space,Twitter for Android,False
119,1621107859520995328,2023-02-02 11:26:47+00:00,Ryuzo_NFT,@LAREE_CANAD @ZenithBank Same here it says system unable to debit. What kind of bank is this,0,0,"Tokyo-to, Japan",Twitter for Android,False
120,1621107835248713729,2023-02-02 11:26:41+00:00,BeckyNo69558775,@ZenithBank @BlackFlower_P please I have a small issues with a 6k transaction I pull out from my zenith bank through my palmpay.. the transfer actually failed but I haven't got a refund to my zenith bank yet .. please I need your help with fast refund it's been 3days already,0,0,,Twitter for Android,False
121,1621107816684744705,2023-02-02 11:26:36+00:00,robertoagbo,RT @azeezt_abubakar: .@ZenithBank I noticed a total of 564 USD was missing from my Dom acc. The money is in my ledger balance but it's not…,771,0,"Enugu, Nigeria",Twitter for Android,False
122,1621107811852632065,2023-02-02 11:26:35+00:00,DamilolaAnthon7,RT @my3kidsare1: One thing that is paining me with these our Nigeria Useless banks is-- they will have time to be sending you incessant mes…,1,0,"Abuja, Nigeria",Twitter for Android,False
123,1621107751593324544,2023-02-02 11:26:21+00:00,Olanrew02329237,"RT @ZenithBank: Perform your transactions with ease using any of the following digital banking channels.

#cashlesspayment  #ZenithBank #Di…",63,0,,Twitter for Android,False
